label,text
0,回复 图片
0,代言人 给力
0,人群 之中 一眼
0,弱智 电影
0,迷人 绅士 男人
0,请问 彩蛋 鹿晗 演技
0,男星 成渣 可惜 高高
0,最帅
0,流量 明星
0,鹿晗
0,回复 图片
0,真棒
0,高高 耀眼 那位 无论是 气质 服装 秒杀 旁边
0,双向 暗恋 美好
0,转发 微博
0,回复 图片
0,演技 提升 没换 表情
0,鹿晗
0,高高 状态 感觉 下半年 状态 不太好
0,江洋 林澜 喜欢
0,厉害 厉害
0,三个 彩蛋 受不了
0,鹿晗
0,尼玛
0,鹿晗 顶端 男孩
0,感人 鹿晗 加油
0,第一次 彩蛋
0,厉害 厉害
0,鹿晗 厉害
0,鹿晗 真的 很棒
0,好想你
0,鹿晗 唱歌 好听
0,厉害 厉害
0,单看 彩蛋 鹿晗 真的 江洋 大学生 符合 年轻 稚嫩 形象
0,豆瓣 评分 进群
0,厉害 厉害
0,不错
0,很棒 很棒 超级
0,鹿晗
0,感觉
0,鹿晗 厉害
0,培京 大学 哈哈哈 哈哈哈 南大 母校 哈哈哈
0,回复 图片
0,鹿晗
0,宝贝 加油
0,表白 鹿晗
0,彩蛋 错过
0,出生日期 未来
0,厉害
0,真的 好看
0,电梯 同一天 林澜 按住 电梯 偶遇 几次
0,鹿晗
0,厉害
0,回复 图片
0,鹿晗 效应 杠杠
0,回复 图片
0,代言人 厉害
0,双向 暗恋 哥哥 票房 大卖
0,鹿晗 厉害
0,回复 图片
0,鹿晗
0,转发
0,转发
0,转发
0,回复 图片
0,感人
0,給你 小心 給你 小心 給你 小心
0,鹿晗
0,迷茫 眼神
0,优秀 代言人
0,特别
0,鹿晗
0,小虐
0,鹿晗 厉害
0,第一次 爱上 一件 牛仔 外套
0,第一次 爱上 穿着 一件 牛仔 外套
0,鹿晗 厉害
0,彩蛋
0,感动 落泪 老套 剧情
0,回复 图片
0,喜欢
0,我鹿 优秀
0,转发 微博
0,电话号码 有人
0,电影 鹿晗 演得
0,厉害
0,回复 图片
0,鹿晗 代言 东西 值得 信赖
0,棒棒
0,林澜 东西 江洋
0,厉害 优秀
0,咧咧
0,回复 图片
0,回复 图片
0,末日 暗恋
0,厉害
0,剧透 看过 可惜
0,出生日期 地址 北京市 朝阳区 大望路 联系方式
0,鹿晗 不愧 鹿晗
0,鹿晗
0,回复 图片
0,江洋 单向
0,鹿爷
0,鹿晗 优秀
0,鹿晗 厉害
0,回复 图片
0,优秀 代言人
0,电梯 林澜 江洋
0,优秀 代言人
0,彩蛋 好绝
0,鹿晗 棒棒
0,鹿晗
0,回复 图片
0,厉害
0,鹿晗
0,鹿晗 厉害
0,厉害 厉害
0,鹿晗 厉害 厉害 厉害
0,回复 图片
0,回复 图片
0,鹿晗 厉害
0,回复 图片
0,嘻嘻
0,回复 图片
0,裂裂裂
0,鹿晗哥 厉害
0,鹿晗 加油 加油 加油
0,鹿晗
0,厉害
0,操作
0,恭喜 鹿晗
0,鹿晗 真牛
0,真的 手机 特别 好用 拍照 功能 很强 入手 一款
0,喜欢 商城
0,帅呆了 拍照 好看
0,手机 打开 浏览器 搜点 东西 全是 广告 搜点 东西 不想 系统 自带 浏览器 卸载 有没有 解决办法
0,真的
0,无敌
0,支持 手机
0,渐变 手机 支持
0,喜欢 外形 性能 棒棒
0,性价比 颜值 手机
0,不愧 当红 明星 效应
0,超级 喜欢 手机 拍照 好看
0,实力派 吸引 多高 颜值 代言人
0,操作
0,回复 图片
0,厉害 厉害 厉害
0,厉害 厉害
0,鹿晗 闭关 拍戏 厉害
0,回复 图片
0,回复 图片
0,我鹿 厉害 厉害
0,外观 好看 耐用 手机 不错 拍照 像素
0,回复 图片
0,鹿哥 厉害
0,鹿晗
0,代言 一向 厉害
0,期待 上海堡垒
0,回复 图片
0,加油
0,形象
0,厉害
0,鹿晗
0,帅服
0,回复 图片
0,实力
0,优秀
0,小鹿 真棒 小芦
0,鹿晗
0,加油
0,回复 图片
0,厉害 厉害
0,鹿晗 厉害
0,优秀
0,鹿晗
0,鹿晗
0,鹿晗 厉害
0,鹿晗 厉害
0,鹿晗
0,回复 图片
0,厉害 厉害
0,厉害
0,棒棒
0,鹿晗
0,厉害 哥哥
0,厉害
0,回复 图片
0,回复 图片
0,爸爸 爸爸
0,厉害 厉害
0,回复 图片
0,回复 图片
0,历害
0,鹿鹿 牛皮
0,厉害 厉害
0,厉害 厉害
0,回复 图片
0,鹿哥 鹿哥
0,厉害
0,优秀 代言人
0,厉害
0,我鹿 真的 骄傲
0,厉害 厉害 厉害
0,鹿晗 厉害 加油
0,咧咧
0,回复 图片
0,厉害 厉害
0,真棒
0,厉害
0,鹿晗 厉害
0,转发 微博
0,鹿晗 效应 鹿晗 拥有 超强 代言 只会 代言 产品
0,回复 图片
0,厉害 厉害
0,腻害
0,鹿晗
0,优秀
0,厉害 厉害
0,厉害 闭关 一点 影响
0,加油
0,每一款 亮点 解决 头疼 电池
0,实力 代言人 点赞
0,厉害 厉害
0,优秀 品牌 吸引 优秀 代言人
0,厉害 代言人 加油
0,厉害
0,整体 设计 很漂亮 做工 手感 上乘 感觉 用心 设计 手机 外形
0,优秀 我晗
0,支持
0,支持 鹿晗 支持
0,一如既往 支持 手机
0,优秀 代言人
0,我鹿 厉害
0,代言人
0,照亮
0,加油 加油
0,音质 像素 运行 速度 超薄 机身
0,阳光 诚恳 努力 充满 能量 代言人 产品 相得益彰 自然 最佳 代言人
0,鹿晗
0,依旧
0,鹿晗 厉害
0,鹿晗
0,回复 图片
0,回复 图片
0,厉害
0,粉丝 基数 传播速度 拉动 好感
0,厉害 的哥
0,鹿晗
0,鹿晗 加油 鹿饭 加油
0,棒棒
0,厉害 厉害 厉害 厉害 厉害 厉害 厉害
0,回复 图片
0,很棒
0,厉害 厉害
0,鹿晗 厉害 期待 上海堡垒 期待 江洋
0,千万别 全局 护眼 功能 我用 三年 三年 精神分裂 功能 我病 帮忙 举报 全局 护眼 功能 恶魔
0,优秀
0,带货达 鹿晗
0,鹿晗
0,鹿哥 棒棒
0,鹿晗 厉害 服不服
0,阿鹿 厉害
0,厉害
0,加油 加油
0,回复 图片
0,厉害
0,回复 图片
0,鹿住
0,代言 国民 顶级 流量
0,厉害 厉害
0,厉害 厉害 厉害
0,鹿晗 厉害
0,厉害
0,厉害 厉害
0,回复 图片
0,厉害
0,鹿晗 国民 真的 不错呀
0,优秀 代言人
0,好棒
0,鹿晗 很棒
0,优秀 代言人 表白
0,厉害
0,這麼 厲害
0,代言
0,表白 代言人
0,牛批
0,厉害
0,厉害 厉害
0,厉害 厉害
0,厉害 厉害 厉害 厉害
0,回复 图片
0,真棒
0,鹿晗 鹿晗 康佳
0,鹿晗
0,鹿晗 厉害
0,鹿晗 棒棒
0,厉害
0,鹿晗 厉害
0,表白 鹿晗
0,回复 图片
0,厉害
0,加油 加油 加油 支持 鹿晗
0,优秀
0,厉害 加油
0,鹿晗
0,厉害
0,鹿晗 厉害
0,最帅 代言人 鹿晗
0,厉害 厉害
0,鹿晗 厉害
0,鹿晗 厉害
0,鹿晗
0,当之无愧 代言人
0,鹿晗 效应
0,鹿晗 厉害
0,回复 图片
0,表白 鹿哥
0,国民 好感度
0,我鹿 厉害
0,回复 图片
0,国民
0,鹿晗 厉害 耶嘿
0,鹿晗
0,回复 图片
0,回复 图片
0,回复 图片
0,宝贝 优秀
0,我鹿 厉害 加油 加油
0,棒棒
0,厉害 厉害 厉害
0,回复 图片
0,回复 图片
0,回复 图片
0,估计 没想到 原作者 发现
0,事实证明 中国 电影 做不了 科幻片 制作 电影
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖 新年快乐
0,鹿家 书写
0,电影 确实 不错
0,上海堡垒 看不出 诚意 之作 电影 观众 信心 先进 观众 审美 导演 艺人 乐此不彼 开后
0,该段 视频 素材 电影 确实 不算 电影 抄袭 用于 导演 微博为 电影 商业用途 宣传 确实 提前 作者 版权
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,回复 图片
0,上海堡垒 真的 好看 剧情 使徒 行者
0,票房 抄袭
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,放下 偏见
0,上海堡垒 负分 选项 差评
0,鹿晗 帽子 不正
0,新年 快樂
0,打卡
0,回复 图片
0,一句 观众 只为 作品 买单
0,别问 电影院 看鹿晗 别问 成见 一座 大山 别问 看过 资格 评论
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,上海 人类 希望 最终 战场
0,加油 小鹿
0,一部 抵御 外星人 保卫 家园 科幻电影 本应 带给 感动 热泪盈眶 这部 电影 看得 略显 尴尬 舒淇 一名 司令 走路 姿势 别扭 打斗 场面 小时候 玩具枪 小伙伴 玩耍 样子 台词 配音 紧迫 庄重
0,电影 咋样 摄影 版权 意识 真的
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖 新年快乐
0,放下 成见 摒弃 偏见 走进 电影院
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,打卡
0,回复 图片
0,上海堡垒 这部 影片 好看 特效 真的 服化 真的 剧情 跌宕起伏 演员 演技 在线 推荐 人花 冤枉钱
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,回复 图片
0,上天 眷顾 完美 诉说 发现 已难 开口 坦白 脆弱 此刻 承受 超负荷
0,演员 演员 样子 中国 演员 门槛 太低 瓜裂 演员
0,这部 电影 是因为 流量 演员 成见 口碑 下降 偏见 电影 这部 电影 地方 这部 电影 太惨 一点
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,鹿晗 超话
0,不带 偏见 电影 真的 不错 少有 明理
0,特效 不行 贴图 最无语 重建 上海 原先 上海 一模一样
0,上海堡垒 一部 爱情片 科幻片 评分 会高 一点点
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,鹿晗 超话 灰鹰 小队 江洋 待命 加油 加油 加油
0,一群 无脑 黑害 上海堡垒 走进 影院 上海堡垒 惊喜
0,喜欢 吴京 电影
0,话题
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,加油 加油
0,粉丝 打嘴炮 掏钱 多去 二刷 三刷 几次 这部 电影 早点 提破 海报 某鹿 粉丝
0,大碗 宽面 太美 发来 贺电 恭喜 鹿晗 喜提 上海堡垒
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,哇哇 厉害
0,意料之中 看选
0,六年 导演 干嘛
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,回复 图片
0,退票 法克
0,帽子 造型 最是 恶心 设计
0,新年快乐 期待 堡垒 期待 江洋 哥哥
0,这字 好看
0,转发 微博
0,会烂 粉丝 狂吹 中国 科幻 疯狂 控评 电影 收钱 黑子 说白了 上海堡垒 终究 一部 粉丝 电影 心中 粉丝 黑子
0,干脆 禁播 算了
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,好看
0,好看 好看 有人
0,鲜肉 头发 舍不得 军人 样子
0,电影 抄袭 剧方 照搬 台风 照片 宣传 素材 电影 抄袭
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,回复 图片
0,堡垒 无所谓 反正 喜欢 这是 一部 科幻 美感 情感 温度 电影 废话 一帧 珍贵
0,科幻片 市场 永远 大众 要不得 粉丝 经济 成功
0,问问 原作者 维权 官博 视频
0,新年快乐 期待 堡垒
0,拖后腿
0,回复 图片
0,不好 鹿晗 这不求
0,赔钱
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,鹿晗 超话 加油 电影 上海堡垒
0,劝劝 有多烂 贡献 票房 好奇 宝宝
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,上海 保垒
0,刚看 姑娘 微博 粉丝 一张 十块钱 门票 刚看 电影院 最低 大部分 几个
0,努力
0,新年快乐 猪年 大吉
0,电影 确实 不错
0,当初 拍摄 电影 鲜肉 大行 起道 一部 电影 鲜肉 票房 保证 一部 电影 导演 说了算 怪罪 导演 环境 变得 太快 战狼 红海 流浪 地球 哪吒 不断涌现 加速 鲜肉 时代 破灭 为啥 流浪 地球 明星 宣传 蛋糕
0,愁人
0,新年快乐
0,晚上
0,战士 战士 亚子 流浪 地球 吴京 屈楚 样子 军人 代入 反观 上海堡垒 保卫战 这母
0,鹿晗 粉丝 最牛 原著 发型 样子 进组 导演 不让 剪头发 鹿晗 唱歌 演技 空间 电影 不怪 鹿晗 演技 换大 拯救 你家 鹿晗 无辜
0,新年快乐 辛苦
0,喜欢
0,观众 傻子 粉丝 摇钱树
0,盗用
0,新年快乐 辛苦
0,堡垒
0,演员 电影 到哪去
0,电影 内容 无关
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,晚上
0,本来 题材 国内 抄袭 真的 失望
0,真的 心寒 鹿晗 只演 几部戏 每部 戏里 角色 诠释 可圈可点 很大 亮点 拖过 后腿 搞笑 演技 合集 鹿晗 身影 台词 发音 节奏 声音 好听 形象 自然 真诚 真的 看过 角色 一条 五分 括号
0,上海堡垒 豆瓣 分是 舒淇 面子 流量 演员 几个 配角 名字 记住
0,转发 微博
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,一句
0,说实话 票房 粉丝 努力 几千万 粉丝 一刷 不行 二刷 三刷 四刷 票房 三亿 偶像 太小 付出
0,道德
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,这部 电影 我家 鹿晗 脸上 一点 伤痕 一点 辛苦
0,感觉 几天 新闻 好奇心
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,回复 图片
0,电影 演员 来演 唱歌 歌手
0,凉透
0,回复 图片
0,新专辑 要来
0,求求 学学 千玺 冬雨 拍个 寸头 改变 造型
0,心中 成见 长成 珠穆朗玛峰
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖 新年快乐
0,真的 开心 理会 调调
0,鹿晗 残粉 拿出 真诚 评分 刷上去 票房 打破记录
0,冰箱 制冷 好看 制冷 努力 制冷 努力 制冷 制冷 这酸 听不懂 冰箱 制冷
0,票房 大卖
0,科幻 热度 金刚钻 黑红 成功
0,战狼 流浪 地球 黑到 票房 依然 品质
0,新春快乐
0,转发 微博
0,明明 爱情片 要强 流浪 地球 靠山 科幻片 别怪 观众 拿来 当初 宣发 定位 爱情片
0,抄袭 这是 搬运 滤镜
0,预祝
0,回复 图片
0,只能 倒霉 流量 时代 末班车 电影 开启 四五年 导演组 也许 幻想 流量 上天 国产电影 天天 国产电影 优秀作品 不断涌现 质量 不行 只能靠 饭圈 流量 小众 鹿晗 电影 指望 吴亦凡 徐坤 流量 助力
0,江南 龙族 幻想 抄袭 电影 抄袭 商人 失败 滚回去 作家
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,真的 很棒
0,我来 鹿晗 一句 公道话 同学 电影 原因 鹿晗 鹿晗 默默无闻 电影 变得 人尽皆知
0,下架 丢脸 免得 几天 好看 新闻 粉丝 有人 票房 午夜 幽灵 怎么回事
0,期待 上海堡垒 新年快乐
0,好好 晚安
0,预告 主演 鹿晗 这部 电影 这座 沦落 上海堡垒 中国 流量 明星 墓碑
0,烂片 评分 讲真当 偶像 回去 偶像 观众 傻子 昨天 电台 评论 这部 电影 工作 阵容 想到 爱豆 好好 研究 演技 提升 唱功 综艺 露脸
0,恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,上海堡垒 资格 科幻 资格 关上 科幻 中国 科幻 早已 刘慈欣 一人 之力 拔高 世界 高度 流浪 地球 起点 越来越 过程 中蹭 热度 垃圾 整体 向上 进程 影响
0,抄袭 追究
0,新年快乐
0,可惜
0,的确如此
0,来来来 毒粉
0,新年快乐
0,真好
0,凉凉
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐
0,上海堡垒 感情 戏挺
0,粉丝 拉动 票房
0,癌坤
0,新年快乐 上海堡垒 票房 大卖
0,科幻 内涵
0,剧组 真穷 演员 理不起 宣传 素材 创意
0,新年快乐
0,别拉个 中国 科幻电影 垫背 电影 鲜肉 爱情片 科幻片 宣传 承认 害怕 观影 粉丝 电影 用心 瞎乱 剪辑 强行 插入 爱情 中国 科幻电影 失败 失败 中国 鲜肉 资本 幻灭
0,一烂
0,抄袭
0,新年快乐
0,拍电影 专业 演员 出身 天天 流量 投机取巧 烂片 老百姓 冤枉钱
0,远离 私生活 关注 作品 上海堡垒 上海堡垒 上海堡垒 上海堡垒
0,预祝 票房 大卖
0,一亿多 签小 鲜肉 主演 诚意 之作 电影 鹿晗 主演 说白了 借着 鲜肉 流量 圈钱 目的 电影 次要 竹篮打水一场空 投资人 观众 傻子 无脑 看鹿晗 观众 傻子 饭圈 帮人 鹿晗 烂片 买单
0,关闭 科幻 大门 焊死
0,预祝 票房 大卖
0,一点 没看 恶意 分数 做法 难看 电影 阴暗处
0,导演 再道
0,预祝 票房 大卖
0,演员表 浪费时间
0,人红 是非 屋漏 偏逢 连夜
0,实力派 演员 坐镇 导演
0,哈哈哈哈 哈哈哈 载入 中国 影屎 一部 电影
0,中国 观众 电视剧 电影 越来越 无论是 情节 设计 美术设计 服化 设计 演员 演技 电影 电视剧 体现 价值观 观众 带来 思想 影响 观众 尽善尽美 做出 好片 不难
0,尴尬
0,流量 明星 放过 电影 卖人设 圈钱
0,热度
0,豆瓣 猫眼 真的 电影 质量 实在 不行
0,学学 流浪 地球
0,除夕 快乐
0,烂片 尊重 观众 包容 哪吒 张票
0,留言 占个 估计 一会
0,转发 微博
0,鹿晗 粉丝 键盘 掏钱 没人
0,设计 参考 图嘛 哈哈哈
0,除夕 快乐
0,肯定
0,回复 图片
0,新年快乐
0,一部 流量 粉丝 不买账 吸引 观众 出发点 好好 拍电影 想着 流量
0,感觉 烂片
0,问问
0,票房 大卖
0,新生代 演员 出手 几个 张一山 至少 一看 男人
0,回复 图片
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖
0,一个圈 电影 可惜 没圈 意外 惊喜
0,抄袭 鹿晗 鹿晗 没错
0,新年快乐 猪年 大吉
0,希望 喷鹿晗 这部 电影 辛苦 付出 喷鹿晗 军人 发型 剪头发 鹿晗 剪个 军人 头型 麻药 身体 伤害 哈哈哈
0,鹿晗 堆塔 数据 恭祝 鹿晗 新春快乐 预祝 上海堡垒 票房 大卖 新年快乐
0,科幻片 深度 内涵 简简单单 打斗 特效 鹿晗 唱歌 好听 歌手
0,回复 图片
0,真的 反感 市场 选择 空间 成长 妈呀 能力 演技 实力 放弃 选择 成长 观众 市场 环境 真的 公平
0,预感 好片 花钱 精力
0,一年 不到 很棒
0,导演 导演 之心 路人皆知
0,最烂 依然 观后感
0,选小 鲜肉 不到 导演 想法
0,剧情
0,导演 科幻片 误解
0,鲜肉 粉丝 神人
0,观众 反感 演技 流量 明星
0,鹿晗 垃圾 演技 拿出 玩具车 遥控车
0,粉丝
0,鲜肉 实力 一辈子 流量
0,鹿晗演 电影 重返 二十岁 证人 好看 真的
0,本来 上海堡垒 流浪 地球 接班 没想到 太伤 科幻 期待 演员 科幻 外衣 科幻片 内核 东西 肯定
0,公映 流浪 地球
0,确实 敷衍
0,这才 几部 科幻电影 排名 一部 作品 一家 独霸
0,导演 好好 家庭 伦理
0,刚看 姑娘 微博 粉丝 一张 十块钱 门票 刚看 电影院 最低 大部分 几个
0,光屁股 三级片 舒淇 中国 军人 中国 军人 侮辱 刘海儿 飞扬 妈宝 鲜肉 中国 军人 更是 中国 军人 侮辱
0,空带 感情 色彩 刻意 惯着 作品 作品
0,去掉 商业 东西 商业 角度 电影 放松 电影 精神 内涵 看得 浪费时间 这阵子 最火 哪吒 这部 产生共鸣 改变命运 上堡 不好 不好 天天 卖惨 没意思
0,片酬 大爷 片酬 不行 片酬 付出 努力 值得 片酬 付出 努力 值不值得 一点 演员 观众
0,科幻 市场 鲜肉 市场 小众 两个 人群 重叠 概率 很小
0,本来 必不可少 科幻电影 题材 侧重点 也许 特效 基本保障 扎实 剧本 依然 核心
0,剧本 演员 军人 军人 样子
0,流量 明星 提高 票房 流量 明星 吴亦凡 鹿晗 徐峥 黄渤 王宝强 沈腾 烂片
0,剪头发 麻药 蚊子 咬一口 医院 人演 英雄 不想
0,顶级 流量 排面
0,中国 导演 赚钱 所为 电影 中国 跟风
0,部队 发声明 谴责 头发 记得 大学 军训 教官 头发 全塞 帽子 不许 漏出来
0,真的 评论 退票 哈哈哈哈 谢谢 眼睛
0,流量 明星 评论 一水 控评
0,为啥 有多烂
0,上海堡垒 真的 超级 无敌 好看 特效 很棒 演员 演技 在线 剧情 跌宕起伏 音效 震撼人心 答应 人花 冤枉钱
0,流量 敬业 小生 阳刚 找个 玩意 军人 当兵 天天 白白净净 头发 风一 老公 退伍 气死 科幻 科幻 麻烦 生活 军人 帅气
0,评论 军人 刘海 哈哈哈 有意思 演艺 献身 回去 导演 大言不惭 责怪 观众 恶意 评分 流量 小生 接纳 诚意 作品 高分
0,谢谢 上海堡垒 剧组 启用 流量 明星 票房 投资人 导演 后果 某种程度 算是 演艺界 只想 块钱 明星 惊醒 哈哈哈
0,军人 刘海 肌肉 没个 肌肉 硬朗 欲望
0,上映 上海堡垒 让路 人去 上映 后路 不好 不让 评价 不行 面子 挂不住 演技 故事情节 人物形象 塑造 角度 网友 提出 意见 情况 电影 真的 不济 评分 票房 粉丝 学生 票房
0,用心 演员 用心 编剧 导演
0,国家 电影 军人 白白净净 锅盖 头发 文文静静 导演 脸盲 导演 侮辱 中国 军人
0,一看 人员 形象
0,真的 翻盘 鲜肉 偏见 看待 真的 好好 努力 好好 琢磨 剧本 赋予 角色 灵魂 努力 有时候 真的 选角 走心 大众 会为 粉丝 电影 买单 好不好 留着 发现 弊端 不断改进 这是 电影 行业 良性 走势
0,粉丝 控评 官媒 下场 节奏 你家 哥哥
0,中国 科幻 探鹿者 中国篮球 奠鸡人
0,演戏 单看 万年 刘海 包括 古装 哪部 一脸 淡淡 忧伤 帅小伙 仅此而已 演员 想起 和珅 想起 王刚 想起 逍遥 想起 胡歌 聊天 提到 想不起 初恋 小水 能想 这是 角色 认同
0,全是 好看
0,江南 小说 不错 科幻 刘比 外行
0,崇洋媚外 李子 烂片 凯奇 科波 关系网 想要 国内 老戏骨 电焊工 厉害
0,黑子
0,原博 道歉 微博 全是 控评 诚意 洗白 直说
0,电影 差能 悲伤 悲伤 故事 难看 电影 十亿 上海堡垒 这部 好看 太过分
0,这部 电影吧 不赖 主演 编剧 特效 服化
0,喜欢 舒淇 姐姐 鹿晗 不错 发型
0,剧组 从上到下 导演 演员 后勤人员 职业 虚心 工作 态度 剧本 电影 上映 时间 影片 上映 时间 缺陷 参与 电影 人员 电影 上映 责任 本职 尽职尽责
0,抛开 因素 演员 电影 主演 老电影 肯定 第一 时间 体验 老电影 不好 电影 总体 口碑 没得说的 争议 年轻 潜力 专业 演员 各选 所长 拍个 电影 造势 博人 眼球 随意
0,换个 男主
0,烂片 烂片 解释
0,电影
0,演员 好像 糟糕 演技 承担责任 愧疚 粉丝 扛着 制片方 从来不 电影 质量 导演 电影 灵魂 艺术 追求 演员 不想 不让 导演 口碑 作品 质量 不顾 道歉 没什么
0,一路 看不下去 没小 鲜肉 长安 没小 鲜肉 陈情 鲜肉 鲜肉
0,第一 立得 宇宙观 连贯 逻辑 第三 过硬 特效 第四 立体 人物
0,鲜肉 长得 好看 脱粉 演员
0,哈哈哈 预想
0,电影 内容
0,肯定 电影 肯定 捧场
0,鹿晗 往后 合作
0,演员 因素 电影 演员 合适 第一 映像 不好 尝试 欲望 这部 电影 男主 演员 瘦弱 感觉 女主 剧情 搭配 想法 实话 海报 网上 免费 下载 高清 不想
0,电影 好好 深思 观众 傻子 用心 有人 买单 得来 骂名 这部 电影 失败 演员 阿修罗 封神 传奇 两部 影帝 明星 主演 云集 一坨翔 观众 真诚 掏出 蛋糕
0,真的 逆时 营救 期望 上海堡垒
0,鹿晗 烂片
0,优秀 电影 不想 某人 过程 无关 演技 不过关 剧本 导演 尊重 付出 努力 意味着 我会 观影 理智
0,鹿晗 偶像 真的 不用 荼毒 影视圈 劝退 远远 多于 几个 粉丝 流量 明星 导演 下场 不好
0,鹿晗 粉丝 真的 看清 现实
0,截止 上映 当天 一部 鲜肉 主演 这片 朋友圈 哪吒 上海堡垒 烂片 之作
0,粉丝 批评 演员 演技 演技
0,喜欢 偶像 演员 演技
0,主演 实力 演员 来演 更好
0,电影 主角 阳刚之气
0,观众 成长
0,特别 好看 真的
0,特效 感觉 剧情 真的 不行 煽情 强行 煽情 彩蛋 爱情片
0,关键 电影 真的 喜欢 电影 视作 工具 导演 道歉 该片 恶意 导演 投资者 歉意 就让 市场 教来 一课
0,这届 粉丝 实在 失望 鹿晗 微博下 真的 买票 万粉 每人 人去 票房 忍心 看着 爱豆 票房 称为 票房毒药
0,年初 流浪 地球 上海堡垒 预告片 这会 烂片 没想到
0,别看 黑子 粉丝 网上 活跃 中国 十几亿 人口 电影 黑子 粉丝 真的 很小 群体 排除 舆论 影响 真的 电影 观众 影响 好看 自然 有人 电影 真的 不行 粉丝 夸对 观众 影响 观众 傻子
0,科幻电影 电影 电影 剧情 逻辑 情节 抄袭
0,负分
0,这部 硬汉 形象 鹿晗
0,主演 篮球 评分 鹿晗
0,第一次 差评 寒心
0,剧照 不想 刘海 太出
0,越来越 不好 不去 评分 低怪 有人 恶意 差评 这是 神仙 逻辑 电影 不好 承认
0,故事 世界观 架设
0,微博 影评人 恰饭 昧着良心 恰饭
0,看过 道歉 看过 说实话 道歉 没用 道歉 态度 低调 好好 琢磨 琢磨 上映 上映 后少 买点 转向 哪吒 实力 成绩 搜多 好看
0,我选 没错 这部 十多年 电影 代表
0,演员 没脑子 这部 剧本 二是 特效 这部 片子 正儿八经 演员 来演 烂样 只不过 起劲儿
0,流量 烂片 事实证明 全是 烂片
0,外国 科幻片 爱情 中国 科幻片 还会 侮辱 嘲笑 上海堡垒 一部 完美 电影 却是 中国 科幻片 爱情故事 示范 是因为 这部 电影 爱情 科幻 中国 拥有 先进 技术 骄傲 加油 未来 中国 科幻电影 味道
0,原著 电影 失望 特效 演技 原著 剧情 差距 太大 设有 特别 改变 电影 江洋 林澜 感情 相比 其他人 算清楚 原著 男女 经典 画面 被删 导致 男女 身上 找到 太多 泪点 战友 牺牲 片段 催泪 原著 看法 不喜 谢谢
0,评论
0,宣传 选项
0,真的 一点 好看 评论 很行 亚子
0,女子 永远 爱戴 柔弱 男子 娇羞 卖弄 样子 盛世 热血男儿 姑娘 难时 阳刚气 珍贵
0,鹿晗 粉丝 加油 人刷 票房
0,好莱坞 科幻片 告诉 剧情 程度 大于 特效 导演 演员
0,剪头发 多疼 鹿晗 麻药
0,老版 西游记 技术 成熟 经典
0,鹿晗 电影 至少 演技 实实在在 特效 不错 剧情 欠缺 演员 偏见 电影 好坏 不好
0,中国 科幻
